emg,gesture
15;36;;5;;0;18;;9;;8;29;15;36;;5;;0;18;;9;;8;29;15;36;;5;;0;18;;9;;8;29;15;36;;5;;0;18;;9;;8;29;15;36;;5;;0;18;;9;;8;29;15;36;;5;;0;18;;9;;8;29;15;36;;5;;0;18;;9;;8;29;15;36;;5;;0;18;;9;;8;29,1
;-1;-22;;;0;-41;-14;;-3;;-6;-47;;-1;-22;;;0;-41;-14;;-3;;-6;-47;;-1;-22;;;0;-41;-14;;-3;;-6;-47;;-1;-22;;;0;-41;-14;;-3;;-6;-47;;-1;-22;;;0;-41;-14;;-3;;-6;-47;;-1;-22;;;0;-41;-14;;-3;;-6;-47;;-1;-22;;;0;-41;-14;;-3;;-6;-47;;-1;-22;;;0;-41;-14;;-3;;-6;-47,1
;;3;-34;;-9;;13;;-3;-11;;;6;;53;;;3;-34;;-9;;13;;-3;-11;;;6;;53;;;3;-34;;-9;;13;;-3;-11;;;6;;53;;;3;-34;;-9;;13;;-3;-11;;;6;;53;;;3;-34;;-9;;13;;-3;-11;;;6;;53;;;3;-34;;-9;;13;;-3;-11;;;6;;53;;;3;-34;;-9;;13;;-3;-11;;;6;;53;;;3;-34;;-9;;13;;-3;-11;;;6;;53,1
;11;;-6;;-8;;20;-19;;-2;-19;-52;;11;;-6;;-8;;20;-19;;-2;-19;-52;;11;;-6;;-8;;20;-19;;-2;-19;-52;;11;;-6;;-8;;20;-19;;-2;-19;-52;;11;;-6;;-8;;20;-19;;-2;-19;-52;;11;;-6;;-8;;20;-19;;-2;-19;-52;;11;;-6;;-8;;20;-19;;-2;-19;-52;;11;;-6;;-8;;20;-19;;-2;-19;-52,1
;1;;2;;2;-2;25;-8;27;18;;1;;2;;2;-2;25;-8;27;18;;1;;2;;2;-2;25;-8;27;18;;1;;2;;2;-2;25;-8;27;18;;1;;2;;2;-2;25;-8;27;18;;1;;2;;2;-2;25;-8;27;18;;1;;2;;2;-2;25;-8;27;18;;1;;2;;2;-2;25;-8;27;18,1
;28;-22;;12;;;5;-24;;-2;;-4;;22;;28;-22;;12;;;5;-24;;-2;;-4;;22;;28;-22;;12;;;5;-24;;-2;;-4;;22;;28;-22;;12;;;5;-24;;-2;;-4;;22;;28;-22;;12;;;5;-24;;-2;;-4;;22;;28;-22;;12;;;5;-24;;-2;;-4;;22;;28;-22;;12;;;5;-24;;-2;;-4;;22;;28;-22;;12;;;5;-24;;-2;;-4;;22,1
;;0;;31;;16;-12;;;1;;;8;;-7;-31;;;0;;31;;16;-12;;;1;;;8;;-7;-31;;;0;;31;;16;-12;;;1;;;8;;-7;-31;;;0;;31;;16;-12;;;1;;;8;;-7;-31;;;0;;31;;16;-12;;;1;;;8;;-7;-31;;;0;;31;;16;-12;;;1;;;8;;-7;-31;;;0;;31;;16;-12;;;1;;;8;;-7;-31;;;0;;31;;16;-12;;;1;;;8;;-7;-31,1
;15;;;6;-37;-35;-11;;;4;;;5;;;2;;15;;;6;-37;-35;-11;;;4;;;5;;;2;;15;;;6;-37;-35;-11;;;4;;;5;;;2;;15;;;6;-37;-35;-11;;;4;;;5;;;2;;15;;;6;-37;-35;-11;;;4;;;5;;;2;;15;;;6;-37;-35;-11;;;4;;;5;;;2;;15;;;6;-37;-35;-11;;;4;;;5;;;2;;15;;;6;-37;-35;-11;;;4;;;5;;;2,1
;;2;;;0;;;7;;;0;-13;;-2;;;3;;;5;;;2;;;0;;;7;;;0;-13;;-2;;;3;;;5;;;2;;;0;;;7;;;0;-13;;-2;;;3;;;5;;;2;;;0;;;7;;;0;-13;;-2;;;3;;;5;;;2;;;0;;;7;;;0;-13;;-2;;;3;;;5;;;2;;;0;;;7;;;0;-13;;-2;;;3;;;5;;;2;;;0;;;7;;;0;-13;;-2;;;3;;;5;;;2;;;0;;;7;;;0;-13;;-2;;;3;;;5,1
;;7;-15;-30;-29;;11;;-5;;;0;;18;;;7;-15;-30;-29;;11;;-5;;;0;;18;;;7;-15;-30;-29;;11;;-5;;;0;;18;;;7;-15;-30;-29;;11;;-5;;;0;;18;;;7;-15;-30;-29;;11;;-5;;;0;;18;;;7;-15;-30;-29;;11;;-5;;;0;;18;;;7;-15;-30;-29;;11;;-5;;;0;;18;;;7;-15;-30;-29;;11;;-5;;;0;;18,1
-34;;26;;;4;;22;-10;;-8;-18;-42;-34;;26;;;4;;22;-10;;-8;-18;-42;-34;;26;;;4;;22;-10;;-8;-18;-42;-34;;26;;;4;;22;-10;;-8;-18;-42;-34;;26;;;4;;22;-10;;-8;-18;-42;-34;;26;;;4;;22;-10;;-8;-18;-42;-34;;26;;;4;;22;-10;;-8;-18;-42;-34;;26;;;4;;22;-10;;-8;-18;-42,1
-22;-28;;;8;;30;;29;;;6;;-8;;;1;-22;-28;;;8;;30;;29;;;6;;-8;;;1;-22;-28;;;8;;30;;29;;;6;;-8;;;1;-22;-28;;;8;;30;;29;;;6;;-8;;;1;-22;-28;;;8;;30;;29;;;6;;-8;;;1;-22;-28;;;8;;30;;29;;;6;;-8;;;1;-22;-28;;;8;;30;;29;;;6;;-8;;;1;-22;-28;;;8;;30;;29;;;6;;-8;;;1,1
;;6;;;3;;-3;;-1;-17;;-1;;;7;;;3;;;6;;;3;;-3;;-1;-17;;-1;;;7;;;3;;;6;;;3;;-3;;-1;-17;;-1;;;7;;;3;;;6;;;3;;-3;;-1;-17;;-1;;;7;;;3;;;6;;;3;;-3;;-1;-17;;-1;;;7;;;3;;;6;;;3;;-3;;-1;-17;;-1;;;7;;;3;;;6;;;3;;-3;;-1;-17;;-1;;;7;;;3;;;6;;;3;;-3;;-1;-17;;-1;;;7;;;3,1
;-4;-14;;-7;-13;;;5;;;4;;;2;;19;;-4;-14;;-7;-13;;;5;;;4;;;2;;19;;-4;-14;;-7;-13;;;5;;;4;;;2;;19;;-4;-14;;-7;-13;;;5;;;4;;;2;;19;;-4;-14;;-7;-13;;;5;;;4;;;2;;19;;-4;-14;;-7;-13;;;5;;;4;;;2;;19;;-4;-14;;-7;-13;;;5;;;4;;;2;;19;;-4;-14;;-7;-13;;;5;;;4;;;2;;19,1
12;10;;2;;0;-8;-5;;6;14;12;10;;2;;0;-8;-5;;6;14;12;10;;2;;0;-8;-5;;6;14;12;10;;2;;0;-8;-5;;6;14;12;10;;2;;0;-8;-5;;6;14;12;10;;2;;0;-8;-5;;6;14;12;10;;2;;0;-8;-5;;6;14;12;10;;2;;0;-8;-5;;6;14,1
-15;;25;;;4;-10;;19;;11;-14;-17;-15;;25;;;4;-10;;19;;11;-14;-17;-15;;25;;;4;-10;;19;;11;-14;-17;-15;;25;;;4;-10;;19;;11;-14;-17;-15;;25;;;4;-10;;19;;11;-14;-17;-15;;25;;;4;-10;;19;;11;-14;-17;-15;;25;;;4;-10;;19;;11;-14;-17;-15;;25;;;4;-10;;19;;11;-14;-17,1
-13;-12;-12;;35;;;9;;-4;;;2;;11;-13;-12;-12;;35;;;9;;-4;;;2;;11;-13;-12;-12;;35;;;9;;-4;;;2;;11;-13;-12;-12;;35;;;9;;-4;;;2;;11;-13;-12;-12;;35;;;9;;-4;;;2;;11;-13;-12;-12;;35;;;9;;-4;;;2;;11;-13;-12;-12;;35;;;9;;-4;;;2;;11;-13;-12;-12;;35;;;9;;-4;;;2;;11,1
;11;;14;;;2;;-3;-14;;;2;;13;;;4;;11;;14;;;2;;-3;-14;;;2;;13;;;4;;11;;14;;;2;;-3;-14;;;2;;13;;;4;;11;;14;;;2;;-3;-14;;;2;;13;;;4;;11;;14;;;2;;-3;-14;;;2;;13;;;4;;11;;14;;;2;;-3;-14;;;2;;13;;;4;;11;;14;;;2;;-3;-14;;;2;;13;;;4;;11;;14;;;2;;-3;-14;;;2;;13;;;4,1
;-4;-14;;;7;-21;;-1;;;4;;;3;;;2;;-4;-14;;;7;-21;;-1;;;4;;;3;;;2;;-4;-14;;;7;-21;;-1;;;4;;;3;;;2;;-4;-14;;;7;-21;;-1;;;4;;;3;;;2;;-4;-14;;;7;-21;;-1;;;4;;;3;;;2;;-4;-14;;;7;-21;;-1;;;4;;;3;;;2;;-4;-14;;;7;-21;;-1;;;4;;;3;;;2;;-4;-14;;;7;-21;;-1;;;4;;;3;;;2,1
;22;-43;;;7;;19;;-4;;;3;;;6;-18;;22;-43;;;7;;19;;-4;;;3;;;6;-18;;22;-43;;;7;;19;;-4;;;3;;;6;-18;;22;-43;;;7;;19;;-4;;;3;;;6;-18;;22;-43;;;7;;19;;-4;;;3;;;6;-18;;22;-43;;;7;;19;;-4;;;3;;;6;-18;;22;-43;;;7;;19;;-4;;;3;;;6;-18;;22;-43;;;7;;19;;-4;;;3;;;6;-18,1
;-6;-15;;-9;-16;;;7;;;8;;-5;;18;;-6;-15;;-9;-16;;;7;;;8;;-5;;18;;-6;-15;;-9;-16;;;7;;;8;;-5;;18;;-6;-15;;-9;-16;;;7;;;8;;-5;;18;;-6;-15;;-9;-16;;;7;;;8;;-5;;18;;-6;-15;;-9;-16;;;7;;;8;;-5;;18;;-6;-15;;-9;-16;;;7;;;8;;-5;;18;;-6;-15;;-9;-16;;;7;;;8;;-5;;18,1
;40;-54;;;0;-20;-29;-29;;;6;;13;;40;-54;;;0;-20;-29;-29;;;6;;13;;40;-54;;;0;-20;-29;-29;;;6;;13;;40;-54;;;0;-20;-29;-29;;;6;;13;;40;-54;;;0;-20;-29;-29;;;6;;13;;40;-54;;;0;-20;-29;-29;;;6;;13;;40;-54;;;0;-20;-29;-29;;;6;;13;;40;-54;;;0;-20;-29;-29;;;6;;13,1
13;22;10;20;27;20;;7;;2;13;22;10;20;27;20;;7;;2;13;22;10;20;27;20;;7;;2;13;22;10;20;27;20;;7;;2;13;22;10;20;27;20;;7;;2;13;22;10;20;27;20;;7;;2;13;22;10;20;27;20;;7;;2;13;22;10;20;27;20;;7;;2,1
;-7;;-5;;;8;-18;-24;-18;;-6;-11;;-7;;-5;;;8;-18;-24;-18;;-6;-11;;-7;;-5;;;8;-18;-24;-18;;-6;-11;;-7;;-5;;;8;-18;-24;-18;;-6;-11;;-7;;-5;;;8;-18;-24;-18;;-6;-11;;-7;;-5;;;8;-18;-24;-18;;-6;-11;;-7;;-5;;;8;-18;-24;-18;;-6;-11;;-7;;-5;;;8;-18;-24;-18;;-6;-11,1
-11;-31;-14;-11;;-8;;;1;;-1;-16;-11;-31;-14;-11;;-8;;;1;;-1;-16;-11;-31;-14;-11;;-8;;;1;;-1;-16;-11;-31;-14;-11;;-8;;;1;;-1;-16;-11;-31;-14;-11;;-8;;;1;;-1;-16;-11;-31;-14;-11;;-8;;;1;;-1;-16;-11;-31;-14;-11;;-8;;;1;;-1;-16;-11;-31;-14;-11;;-8;;;1;;-1;-16,1
;-3;;;4;;11;;57;;31;;-3;-14;;13;;-3;;;4;;11;;57;;31;;-3;-14;;13;;-3;;;4;;11;;57;;31;;-3;-14;;13;;-3;;;4;;11;;57;;31;;-3;-14;;13;;-3;;;4;;11;;57;;31;;-3;-14;;13;;-3;;;4;;11;;57;;31;;-3;-14;;13;;-3;;;4;;11;;57;;31;;-3;-14;;13;;-3;;;4;;11;;57;;31;;-3;-14;;13,1
-14;;;8;;;3;-19;-10;;-9;;;1;-14;-14;;;8;;;3;-19;-10;;-9;;;1;-14;-14;;;8;;;3;-19;-10;;-9;;;1;-14;-14;;;8;;;3;-19;-10;;-9;;;1;-14;-14;;;8;;;3;-19;-10;;-9;;;1;-14;-14;;;8;;;3;-19;-10;;-9;;;1;-14;-14;;;8;;;3;-19;-10;;-9;;;1;-14;-14;;;8;;;3;-19;-10;;-9;;;1;-14,1
;-9;-17;;-1;;;0;;-4;;;7;;14;;21;;-9;-17;;-1;;;0;;-4;;;7;;14;;21;;-9;-17;;-1;;;0;;-4;;;7;;14;;21;;-9;-17;;-1;;;0;;-4;;;7;;14;;21;;-9;-17;;-1;;;0;;-4;;;7;;14;;21;;-9;-17;;-1;;;0;;-4;;;7;;14;;21;;-9;-17;;-1;;;0;;-4;;;7;;14;;21;;-9;-17;;-1;;;0;;-4;;;7;;14;;21,1
;;1;;24;-28;-58;-31;;-4;-17;;-6;;;1;;24;-28;-58;-31;;-4;-17;;-6;;;1;;24;-28;-58;-31;;-4;-17;;-6;;;1;;24;-28;-58;-31;;-4;-17;;-6;;;1;;24;-28;-58;-31;;-4;-17;;-6;;;1;;24;-28;-58;-31;;-4;-17;;-6;;;1;;24;-28;-58;-31;;-4;-17;;-6;;;1;;24;-28;-58;-31;;-4;-17;;-6,1
-16;;-7;;;5;;;7;;;9;;;8;;;2;-16;-16;;-7;;;5;;;7;;;9;;;8;;;2;-16;-16;;-7;;;5;;;7;;;9;;;8;;;2;-16;-16;;-7;;;5;;;7;;;9;;;8;;;2;-16;-16;;-7;;;5;;;7;;;9;;;8;;;2;-16;-16;;-7;;;5;;;7;;;9;;;8;;;2;-16;-16;;-7;;;5;;;7;;;9;;;8;;;2;-16;-16;;-7;;;5;;;7;;;9;;;8;;;2;-16,1
-15;-19;;;5;;51;;;2;-23;;;2;;-3;-15;-19;;;5;;51;;;2;-23;;;2;;-3;-15;-19;;;5;;51;;;2;-23;;;2;;-3;-15;-19;;;5;;51;;;2;-23;;;2;;-3;-15;-19;;;5;;51;;;2;-23;;;2;;-3;-15;-19;;;5;;51;;;2;-23;;;2;;-3;-15;-19;;;5;;51;;;2;-23;;;2;;-3;-15;-19;;;5;;51;;;2;-23;;;2;;-3,1
-33;;52;;;1;;;0;;24;;12;;-1;;16;-33;;52;;;1;;;0;;24;;12;;-1;;16;-33;;52;;;1;;;0;;24;;12;;-1;;16;-33;;52;;;1;;;0;;24;;12;;-1;;16;-33;;52;;;1;;;0;;24;;12;;-1;;16;-33;;52;;;1;;;0;;24;;12;;-1;;16;-33;;52;;;1;;;0;;24;;12;;-1;;16;-33;;52;;;1;;;0;;24;;12;;-1;;16,1
;;0;-15;-12;-16;-19;;-8;;;3;-10;;;0;-15;-12;-16;-19;;-8;;;3;-10;;;0;-15;-12;-16;-19;;-8;;;3;-10;;;0;-15;-12;-16;-19;;-8;;;3;-10;;;0;-15;-12;-16;-19;;-8;;;3;-10;;;0;-15;-12;-16;-19;;-8;;;3;-10;;;0;-15;-12;-16;-19;;-8;;;3;-10;;;0;-15;-12;-16;-19;;-8;;;3;-10,1
;-7;;15;;17;;;2;;;3;;;4;-25;;;6;;-7;;15;;17;;;2;;;3;;;4;-25;;;6;;-7;;15;;17;;;2;;;3;;;4;-25;;;6;;-7;;15;;17;;;2;;;3;;;4;-25;;;6;;-7;;15;;17;;;2;;;3;;;4;-25;;;6;;-7;;15;;17;;;2;;;3;;;4;-25;;;6;;-7;;15;;17;;;2;;;3;;;4;-25;;;6;;-7;;15;;17;;;2;;;3;;;4;-25;;;6,1
;21;;;8;;-5;-21;-11;;12;;-1;-18;;21;;;8;;-5;-21;-11;;12;;-1;-18;;21;;;8;;-5;-21;-11;;12;;-1;-18;;21;;;8;;-5;-21;-11;;12;;-1;-18;;21;;;8;;-5;-21;-11;;12;;-1;-18;;21;;;8;;-5;-21;-11;;12;;-1;-18;;21;;;8;;-5;-21;-11;;12;;-1;-18;;21;;;8;;-5;-21;-11;;12;;-1;-18,1
;;8;-28;-21;;18;;-6;-16;;;4;;13;;;8;-28;-21;;18;;-6;-16;;;4;;13;;;8;-28;-21;;18;;-6;-16;;;4;;13;;;8;-28;-21;;18;;-6;-16;;;4;;13;;;8;-28;-21;;18;;-6;-16;;;4;;13;;;8;-28;-21;;18;;-6;-16;;;4;;13;;;8;-28;-21;;18;;-6;-16;;;4;;13;;;8;-28;-21;;18;;-6;-16;;;4;;13,1
-11;;11;;-1;;;4;;20;;-3;;-1;;;1;-11;;11;;-1;;;4;;20;;-3;;-1;;;1;-11;;11;;-1;;;4;;20;;-3;;-1;;;1;-11;;11;;-1;;;4;;20;;-3;;-1;;;1;-11;;11;;-1;;;4;;20;;-3;;-1;;;1;-11;;11;;-1;;;4;;20;;-3;;-1;;;1;-11;;11;;-1;;;4;;20;;-3;;-1;;;1;-11;;11;;-1;;;4;;20;;-3;;-1;;;1,1
-67;;76;;;9;;-3;;;7;;;2;;-1;-14;-67;;76;;;9;;-3;;;7;;;2;;-1;-14;-67;;76;;;9;;-3;;;7;;;2;;-1;-14;-67;;76;;;9;;-3;;;7;;;2;;-1;-14;-67;;76;;;9;;-3;;;7;;;2;;-1;-14;-67;;76;;;9;;-3;;;7;;;2;;-1;-14;-67;;76;;;9;;-3;;;7;;;2;;-1;-14;-67;;76;;;9;;-3;;;7;;;2;;-1;-14,1
;-1;-30;-24;-26;-25;-19;;;3;;10;;-1;-30;-24;-26;-25;-19;;;3;;10;;-1;-30;-24;-26;-25;-19;;;3;;10;;-1;-30;-24;-26;-25;-19;;;3;;10;;-1;-30;-24;-26;-25;-19;;;3;;10;;-1;-30;-24;-26;-25;-19;;;3;;10;;-1;-30;-24;-26;-25;-19;;;3;;10;;-1;-30;-24;-26;-25;-19;;;3;;10,1
-26;;;4;;;6;;;8;;;1;;;6;-15;-10;-26;;;4;;;6;;;8;;;1;;;6;-15;-10;-26;;;4;;;6;;;8;;;1;;;6;-15;-10;-26;;;4;;;6;;;8;;;1;;;6;-15;-10;-26;;;4;;;6;;;8;;;1;;;6;-15;-10;-26;;;4;;;6;;;8;;;1;;;6;-15;-10;-26;;;4;;;6;;;8;;;1;;;6;-15;-10;-26;;;4;;;6;;;8;;;1;;;6;-15;-10,1
;6;54;36;20;18;31;14;12;;6;54;36;20;18;31;14;12;;6;54;36;20;18;31;14;12;;6;54;36;20;18;31;14;12;;6;54;36;20;18;31;14;12;;6;54;36;20;18;31;14;12;;6;54;36;20;18;31;14;12;;6;54;36;20;18;31;14;12,1
;;1;-38;-28;;;9;;-1;-24;;;7;;17;;;1;-38;-28;;;9;;-1;-24;;;7;;17;;;1;-38;-28;;;9;;-1;-24;;;7;;17;;;1;-38;-28;;;9;;-1;-24;;;7;;17;;;1;-38;-28;;;9;;-1;-24;;;7;;17;;;1;-38;-28;;;9;;-1;-24;;;7;;17;;;1;-38;-28;;;9;;-1;-24;;;7;;17;;;1;-38;-28;;;9;;-1;-24;;;7;;17,1
-12;;14;;-7;-44;-24;;-6;-35;-59;-12;;14;;-7;-44;-24;;-6;-35;-59;-12;;14;;-7;-44;-24;;-6;-35;-59;-12;;14;;-7;-44;-24;;-6;-35;-59;-12;;14;;-7;-44;-24;;-6;-35;-59;-12;;14;;-7;-44;-24;;-6;-35;-59;-12;;14;;-7;-44;-24;;-6;-35;-59;-12;;14;;-7;-44;-24;;-6;-35;-59,1
16;-5;-1;;5;11;10;;6;17;16;-5;-1;;5;11;10;;6;17;16;-5;-1;;5;11;10;;6;17;16;-5;-1;;5;11;10;;6;17;16;-5;-1;;5;11;10;;6;17;16;-5;-1;;5;11;10;;6;17;16;-5;-1;;5;11;10;;6;17;16;-5;-1;;5;11;10;;6;17,1
;-2;-26;;-5;;25;;;8;;;4;;;0;-24;;-2;-26;;-5;;25;;;8;;;4;;;0;-24;;-2;-26;;-5;;25;;;8;;;4;;;0;-24;;-2;-26;;-5;;25;;;8;;;4;;;0;-24;;-2;-26;;-5;;25;;;8;;;4;;;0;-24;;-2;-26;;-5;;25;;;8;;;4;;;0;-24;;-2;-26;;-5;;25;;;8;;;4;;;0;-24;;-2;-26;;-5;;25;;;8;;;4;;;0;-24,1
-4;11;13;-1;;5;-4;-4;20;-4;11;13;-1;;5;-4;-4;20;-4;11;13;-1;;5;-4;-4;20;-4;11;13;-1;;5;-4;-4;20;-4;11;13;-1;;5;-4;-4;20;-4;11;13;-1;;5;-4;-4;20;-4;11;13;-1;;5;-4;-4;20;-4;11;13;-1;;5;-4;-4;20,1
;-7;;-2;-21;-23;;-8;;-5;;;1;;-3;;-7;;-2;-21;-23;;-8;;-5;;;1;;-3;;-7;;-2;-21;-23;;-8;;-5;;;1;;-3;;-7;;-2;-21;-23;;-8;;-5;;;1;;-3;;-7;;-2;-21;-23;;-8;;-5;;;1;;-3;;-7;;-2;-21;-23;;-8;;-5;;;1;;-3;;-7;;-2;-21;-23;;-8;;-5;;;1;;-3;;-7;;-2;-21;-23;;-8;;-5;;;1;;-3,1
;40;-67;;-2;-33;-26;-16;;-5;;-2;;40;-67;;-2;-33;-26;-16;;-5;;-2;;40;-67;;-2;-33;-26;-16;;-5;;-2;;40;-67;;-2;-33;-26;-16;;-5;;-2;;40;-67;;-2;-33;-26;-16;;-5;;-2;;40;-67;;-2;-33;-26;-16;;-5;;-2;;40;-67;;-2;-33;-26;-16;;-5;;-2;;40;-67;;-2;-33;-26;-16;;-5;;-2,1
;;4;;40;;18;;42;;16;;;4;;-5;-11;;;4;;40;;18;;42;;16;;;4;;-5;-11;;;4;;40;;18;;42;;16;;;4;;-5;-11;;;4;;40;;18;;42;;16;;;4;;-5;-11;;;4;;40;;18;;42;;16;;;4;;-5;-11;;;4;;40;;18;;42;;16;;;4;;-5;-11;;;4;;40;;18;;42;;16;;;4;;-5;-11;;;4;;40;;18;;42;;16;;;4;;-5;-11,1
;;2;-16;-14;-21;;-7;;10;;38;;13;;;2;-16;-14;-21;;-7;;10;;38;;13;;;2;-16;-14;-21;;-7;;10;;38;;13;;;2;-16;-14;-21;;-7;;10;;38;;13;;;2;-16;-14;-21;;-7;;10;;38;;13;;;2;-16;-14;-21;;-7;;10;;38;;13;;;2;-16;-14;-21;;-7;;10;;38;;13;;;2;-16;-14;-21;;-7;;10;;38;;13,1
;;5;;;6;;;2;;;6;;;9;;-7;-17;;;5;;;5;;;6;;;2;;;6;;;9;;-7;-17;;;5;;;5;;;6;;;2;;;6;;;9;;-7;-17;;;5;;;5;;;6;;;2;;;6;;;9;;-7;-17;;;5;;;5;;;6;;;2;;;6;;;9;;-7;-17;;;5;;;5;;;6;;;2;;;6;;;9;;-7;-17;;;5;;;5;;;6;;;2;;;6;;;9;;-7;-17;;;5;;;5;;;6;;;2;;;6;;;9;;-7;-17;;;5,1
;;8;;32;;;9;;;9;;;5;;;9;-12;;;7;;;8;;32;;;9;;;9;;;5;;;9;-12;;;7;;;8;;32;;;9;;;9;;;5;;;9;-12;;;7;;;8;;32;;;9;;;9;;;5;;;9;-12;;;7;;;8;;32;;;9;;;9;;;5;;;9;-12;;;7;;;8;;32;;;9;;;9;;;5;;;9;-12;;;7;;;8;;32;;;9;;;9;;;5;;;9;-12;;;7;;;8;;32;;;9;;;9;;;5;;;9;-12;;;7,1
;-9;-55;-17;-15;-23;-12;;-6;;-1;;-9;-55;-17;-15;-23;-12;;-6;;-1;;-9;-55;-17;-15;-23;-12;;-6;;-1;;-9;-55;-17;-15;-23;-12;;-6;;-1;;-9;-55;-17;-15;-23;-12;;-6;;-1;;-9;-55;-17;-15;-23;-12;;-6;;-1;;-9;-55;-17;-15;-23;-12;;-6;;-1;;-9;-55;-17;-15;-23;-12;;-6;;-1,1
;14;;;3;;;8;;-2;-10;;;3;;;2;-23;;14;;;3;;;8;;-2;-10;;;3;;;2;-23;;14;;;3;;;8;;-2;-10;;;3;;;2;-23;;14;;;3;;;8;;-2;-10;;;3;;;2;-23;;14;;;3;;;8;;-2;-10;;;3;;;2;-23;;14;;;3;;;8;;-2;-10;;;3;;;2;-23;;14;;;3;;;8;;-2;-10;;;3;;;2;-23;;14;;;3;;;8;;-2;-10;;;3;;;2;-23,1
-6;;3;18;46;40;10;21;;0;-6;;3;18;46;40;10;21;;0;-6;;3;18;46;40;10;21;;0;-6;;3;18;46;40;10;21;;0;-6;;3;18;46;40;10;21;;0;-6;;3;18;46;40;10;21;;0;-6;;3;18;46;40;10;21;;0;-6;;3;18;46;40;10;21;;0,1
;;4;-21;-30;-30;;-5;;-8;;;8;;;0;;;4;-21;-30;-30;;-5;;-8;;;8;;;0;;;4;-21;-30;-30;;-5;;-8;;;8;;;0;;;4;-21;-30;-30;;-5;;-8;;;8;;;0;;;4;-21;-30;-30;;-5;;-8;;;8;;;0;;;4;-21;-30;-30;;-5;;-8;;;8;;;0;;;4;-21;-30;-30;;-5;;-8;;;8;;;0;;;4;-21;-30;-30;;-5;;-8;;;8;;;0,1
;20;-47;;-9;-21;-16;-19;;-4;;19;;20;-47;;-9;-21;-16;-19;;-4;;19;;20;-47;;-9;-21;-16;-19;;-4;;19;;20;-47;;-9;-21;-16;-19;;-4;;19;;20;-47;;-9;-21;-16;-19;;-4;;19;;20;-47;;-9;-21;-16;-19;;-4;;19;;20;-47;;-9;-21;-16;-19;;-4;;19;;20;-47;;-9;-21;-16;-19;;-4;;19,1
12;-6;;5;28;-4;33;;2;-2;12;-6;;5;28;-4;33;;2;-2;12;-6;;5;28;-4;33;;2;-2;12;-6;;5;28;-4;33;;2;-2;12;-6;;5;28;-4;33;;2;-2;12;-6;;5;28;-4;33;;2;-2;12;-6;;5;28;-4;33;;2;-2;12;-6;;5;28;-4;33;;2;-2,1
21;28;20;;4;15;;3;;2;27;21;28;20;;4;15;;3;;2;27;21;28;20;;4;15;;3;;2;27;21;28;20;;4;15;;3;;2;27;21;28;20;;4;15;;3;;2;27;21;28;20;;4;15;;3;;2;27;21;28;20;;4;15;;3;;2;27;21;28;20;;4;15;;3;;2;27,1
;;0;-13;;-6;;-7;;-8;;-8;;11;;11;;;0;-13;;-6;;-7;;-8;;-8;;11;;11;;;0;-13;;-6;;-7;;-8;;-8;;11;;11;;;0;-13;;-6;;-7;;-8;;-8;;11;;11;;;0;-13;;-6;;-7;;-8;;-8;;11;;11;;;0;-13;;-6;;-7;;-8;;-8;;11;;11;;;0;-13;;-6;;-7;;-8;;-8;;11;;11;;;0;-13;;-6;;-7;;-8;;-8;;11;;11,1
;19;;-6;;;5;-25;;;8;;16;;-6;-14;;19;;-6;;;5;-25;;;8;;16;;-6;-14;;19;;-6;;;5;-25;;;8;;16;;-6;-14;;19;;-6;;;5;-25;;;8;;16;;-6;-14;;19;;-6;;;5;-25;;;8;;16;;-6;-14;;19;;-6;;;5;-25;;;8;;16;;-6;-14;;19;;-6;;;5;-25;;;8;;16;;-6;-14;;19;;-6;;;5;-25;;;8;;16;;-6;-14,1
;;9;-36;-19;-38;-33;;-6;;;1;-24;;;9;-36;-19;-38;-33;;-6;;;1;-24;;;9;-36;-19;-38;-33;;-6;;;1;-24;;;9;-36;-19;-38;-33;;-6;;;1;-24;;;9;-36;-19;-38;-33;;-6;;;1;-24;;;9;-36;-19;-38;-33;;-6;;;1;-24;;;9;-36;-19;-38;-33;;-6;;;1;-24;;;9;-36;-19;-38;-33;;-6;;;1;-24,1
;;3;-27;;;7;;70;;21;;-8;-20;;12;;;3;-27;;;7;;70;;21;;-8;-20;;12;;;3;-27;;;7;;70;;21;;-8;-20;;12;;;3;-27;;;7;;70;;21;;-8;-20;;12;;;3;-27;;;7;;70;;21;;-8;-20;;12;;;3;-27;;;7;;70;;21;;-8;-20;;12;;;3;-27;;;7;;70;;21;;-8;-20;;12;;;3;-27;;;7;;70;;21;;-8;-20;;12,1
-12;;67;;35;;30;;30;;;6;;17;;14;-12;;67;;35;;30;;30;;;6;;17;;14;-12;;67;;35;;30;;30;;;6;;17;;14;-12;;67;;35;;30;;30;;;6;;17;;14;-12;;67;;35;;30;;30;;;6;;17;;14;-12;;67;;35;;30;;30;;;6;;17;;14;-12;;67;;35;;30;;30;;;6;;17;;14;-12;;67;;35;;30;;30;;;6;;17;;14,1
-23;;;0;-44;-39;;-7;-12;;-8;;-2;-23;;;0;-44;-39;;-7;-12;;-8;;-2;-23;;;0;-44;-39;;-7;-12;;-8;;-2;-23;;;0;-44;-39;;-7;-12;;-8;;-2;-23;;;0;-44;-39;;-7;-12;;-8;;-2;-23;;;0;-44;-39;;-7;-12;;-8;;-2;-23;;;0;-44;-39;;-7;-12;;-8;;-2;-23;;;0;-44;-39;;-7;-12;;-8;;-2,1
